c1_0	c1_1	c1_2	c1_3	c1_4	c1_5	c1_6	c1_7	c1_8	c1_9	c2_0	c2_1	c2_2	c2_3	c2_4	c2_5	c2_6	c2_7	c2_8	c2_9	protein_id
187051.41647052762	189536.10957862326	203317.8901095693	196041.58507780547	205118.06418537974	222565.34265866334	245176.27572021686	224695.71311122537	194720.2891713116	210316.6840707212	259135.3274775319	255337.41829588133	204677.8948588284	215120.10903064738	265402.08362331876	217500.682088441	236288.60802436995	230409.10423194812	226805.22837075018	228218.4554353832	PROT_002852
195839.4122455484	144648.94290155536	195902.5864282588	149916.95816711307	380458.45991566015	568107.8584386789	150121.7802063259	504855.41615114175	176077.47900621613	139828.54879820262	308484.39125735837	251158.91624646183	198414.23349746177	655986.7559724037	807790.9729144038	303797.2974479577	178728.62212231712	203607.8445138392	612066.7999011627	280415.4196515147	PROT_002853
315644.52727219387	227447.99154219098	86253.63647535663	262857.11110661994	76963.10278082981	137740.896758685	170738.2564501285	158279.17051020163	94644.39006972621	144889.17591193062		286643.3979738511	145348.2273703788	596105.8913628832	205556.61379958538		266744.8884307489	171259.78093101401	264520.2299558206	255556.31837246908	PROT_002854
176289.18138668433	131619.88389186512	273436.9696050695	338224.6825570875	246997.65574601607	244872.67577607342		262139.0421327598	257692.54516637427	257590.2751181653	97602.02204891427	121277.10433711275	166957.73136140735	105615.03208403147	101567.97742399802	136510.69776801558	196335.84732648215	134525.64436735839	258850.01408657827	162821.75225000505	PROT_002855
273754.87916763395		573090.4262883426	228273.39502751964	424195.1997935145	216836.4891927627	506440.8201816042	306098.2892136499	335404.18062553124	228238.4543640778	141651.10151709104	208691.4168776603		223317.96397500523	411245.48292160773	166661.86749338734	174921.69519225007	198310.7838362655	201212.02216987798	120538.86242621369	PROT_002856
289953.2352523866	641796.8757139075	116813.98729681	192763.2971401223	195771.1477949561	466605.6030126487	136503.36450560848	356996.8526362381	210960.9361388955	270264.9142977962	190611.7234934086	397073.9303422199		445864.4688769283	89003.43039967168		135970.10970275808	185811.65658393147		116348.88956586989	PROT_002857
361739.96783565916	198502.3679225133	254581.12294882565	237216.43961530304	356515.1862198957	239998.68286105728	267775.23655693256	277688.9021368245	192915.33321709387	213202.57298219574	106260.91810573041	91264.32656902047	85696.54242825425	70963.15676145458	78779.93488657843	68391.70170862472	81317.7208053016	74392.63248906494	129739.90618279827	62781.05143719518	PROT_002858
146936.8988706129		221454.61924536666	138607.9850864712	186593.22743965138	171209.36051976882	191991.06661946786	231896.84033544298	212943.07446632802	208812.61356294897	172065.87100730377	183637.5129602345	123007.41878544266	221058.72807404888	153361.72608306928	201380.15917172882	201272.21929103055	196092.80763370503	207890.9251410714	192450.2016653141	PROT_002859
275762.1924750634	238239.99748339318	247033.90779724435	247682.9729150607	326969.13761846424		93358.01425603473	96831.08957413655	272998.52419544006	102433.31066467131	220635.88071320084	271055.0792226043	295474.7604179185	288835.7860053673	166977.90691479118	470053.7039645454	573745.0562193496		209242.66041163405	564262.5811662058	PROT_002860
187721.96351953616	187362.122643294	174123.90995785457	127659.65753617714	175288.01407986757	255899.80843719948	277117.43067113945	259375.70934025277	242657.91355265296	160487.68025243	45528.943026256515	76586.62652307912	111012.025989398	70757.33293625136	95505.86370170853		78997.10966664032	102142.68146350997	72116.49321462977	71347.39237840888	PROT_002861
		104936.243657557	241930.79260028954	182951.63346285443	211303.67934363478	224723.3166083188	306303.2399945835	203881.505986358		176825.29286751687	164126.15904973968	158454.57436970348	109572.8920029065		101481.42512878579	133853.3468471958	59318.574191349755	195940.55669189495	165882.572421221	PROT_002862
	178920.65170277792	169682.91047390655	163306.27266470226	130210.2072791692	118479.94154974153	273165.9267149787	99395.65264157517	91593.74433988612	100448.25224725547	132950.91126306617	115995.7016466065	222259.6855596086	280874.0899480935	195934.09380767515	341846.2830538073	184271.2197320623		200524.90154862226	234245.28656955482	PROT_002863
348768.46729730204	401992.2042033212	436706.1307806491	397218.5336899784	435673.6052317452	641311.9480659518	389807.85503050376	362106.4702520623	338919.23360183556	348229.3789596015	196505.59360146182	143361.21723808814	135972.03117712124	195635.4584090741	158986.32466782338	197237.83596217446	146392.69749264276	151891.817300198	136419.28679868914	112817.73724953787	PROT_002864
314636.43405656243	311863.53382408665	400501.25590642495	393673.71107183123	377094.92729625537		339966.2326509201	331092.42289128364	410155.5345684311	338090.19584938756	296243.8384675494	283165.6047968184	330987.13676098443	307185.2735155808		238473.7345930854	279714.37413674174	294112.6222868812	274502.52616206976	265953.77865097264	PROT_002865
116469.77190911118			52491.796596399574		393308.94070594717		34198.905764557865	166244.16593680892		95369.6765749054	27120.82790165408	608067.1364510577		113435.59733794506					8165.172692607115	PROT_002866
295463.59793987207	305159.4283102314	317529.77385290444	277009.0254037413	255943.66296339408	346999.9423153786	266348.67594232457	298214.60982938064	257853.03791422094	299863.5045238737	290759.4670266493	342981.34074166074	355628.6874580174	321857.25478107727	369627.5907059231	300541.3497402959	281378.9440750882	332890.14028797887	317999.86913312273	281729.75157092453	PROT_002867
		215641.07507068105	217876.7434949708	256322.82892408277	341922.7855917198	245692.5559985257	247615.4181724064	399042.1331679844	181081.38060400792	94987.15496978302	99019.45832686716	72460.42574148114	100650.3748215375	92443.76257949557	105384.5247535396	74543.74888242401	59324.80704666965	75158.95128121416	138083.15780127447	PROT_002868
239617.81784341807	243655.14306380332	129644.78288160276	203113.95527762373	170763.67801049718			414664.5335961479	210839.40697587503	155121.538906317	79028.44718742887	98228.72526146504		70005.95769185433		93718.90832239146	150045.36613083255	128339.91166582992	140081.67192596418	226573.7824347596	PROT_002869
114955.14550075463	149635.03713515837	175548.05180087948	123307.01080819726	150876.309510327	145239.86367390363	179525.53977553008	105582.1301884932	147746.2619304563	171364.86829963067	468149.2843788257	412973.24448685814	365037.84016838734	285356.851714279	345238.66249444225	360888.05871009943		486024.04896124115	338719.4138538742	399912.2149617642	PROT_002870
225845.07740401966	267290.066297154	163896.13572902398	332048.4932127006	219869.49272146987	193165.10295020643	297863.8353423422	246672.93102195565	167802.41337040305	199787.95830906922	614945.9474112843	811906.0179726402	966772.3924527057	576569.9692615606	699123.8876569746	430566.02392667235	772923.1573013325	670509.9083889126	679315.1508857579	507436.9991316471	PROT_002871
				124711.80758561213	254875.40684520509	4586.667109562191	85675.77887166696	9575.339355573	233476.82019448723	47763.918411735394	9263.908679852013		115043.02027587977	33204.813620795554	286196.4344590611	64216.020706097275	5395.110578768788		17813.468686981974	PROT_002872
173839.79349929825	187726.32568148948	205285.69856694006	205101.26555694392	225737.86243103526	147009.84800261486	196490.97546493504	183684.53855034028	188309.08175111387	201010.89968097568	166758.48654788683	187475.99906184388	168340.44575367222	175662.49271379402	166060.1735718425	222817.29205661797	178140.66493806755		228865.53229173945	184692.77669772843	PROT_002873
467826.4266119323	447247.4517296784	581932.4320004581	702562.1153656575	547612.1696928723	484335.817717674	369465.7152946244	523621.6033089344	459326.47202480584	594529.4427580963		1184862.6181857693	1393394.1198603786		1698257.9408107998	1470289.0266769545	1207064.4038219738	1302868.246752331	1554775.9165911179	1111115.890050096	PROT_002874
220249.1438617613	211725.14788254365	159148.5173780802	128993.60893386652	203020.397242289	220663.88356770182	160368.1137384346	103105.55215052118	333647.1547431795	355590.1011464865		425650.87685540173	168825.7882506561	658715.1937692569	523390.49686338654	335132.3425844883	300890.0350059547	383625.1682793467	430373.2581812239	247576.36960295407	PROT_002875
149157.15681174034	397346.31750967365	91455.5164887436	172964.24802860527	337498.51885074744	253077.09519570824	146163.33836639195	220783.3762109409	170326.15376592515	352906.78447948344		135551.10529472088	105421.27107408059		146200.07900574215	160927.12788434955	55225.94915799405	142281.33549461295	201275.36296823982	80055.45409752036	PROT_002876
221419.13620181067	365845.0760646244	231635.9745035862	621913.3547238157	362825.19681753806	160348.29241261745	304218.2865910372	228456.44044627622	401417.33052107407	278460.9836322658		321146.27983873023	375292.9679767288	447562.6725585728	534495.5367619407	548453.416697496	322548.9047367453	975334.0377637051	535156.9774539215	676492.0160051554	PROT_002877
231993.7428462653		114808.16504746869	210218.93484728507	177848.0851092797	133016.04674598412	280048.35068008484	470106.50470702525	204564.66415752558	193600.63907373016	242095.9081513806	88086.71604819926	161822.70931438988		56327.14818552332	98309.07402186126	179063.89487778462	100404.11184636322		90075.63594971439	PROT_002878
305644.46971821453	319756.3007382865	80713.55594711765	163514.42860961417	305938.97470389557		126161.745502429	196224.09894088825	91198.1136459325	139705.7113048505	494511.44050464255	179840.21359868345	226462.2551792865	165728.14355138526	143319.62359104998	311172.6418265918	393307.2057988247	580329.2646899766	531408.7537328937	246376.34382178434	PROT_002879
340705.30991698126	280173.81947910716	135510.19980308684	133508.87320298955	94876.278311186	134268.38554551933	182175.7948771641	102906.9105124561	155067.19075206466		523554.07128610223	282539.7544968707	469804.1601589467	245936.58207156896	185504.2513925337	351125.7782869932	231961.2197770242	169275.45740989523	214708.1221449449	483462.6485552404	PROT_002880
335407.17525424523	288032.8272718699	399613.1510896121	290787.7329551102	163366.58300440112	231974.96650185413		609729.9889931293	742821.9339406778	214156.29485219216		531599.6288329212	707089.6307322618	1306127.8227066838	386594.5246970643	334507.3818527285	1074849.0490634723	329532.6027585061		460221.254001081	PROT_002881
	191836.8372572979	191242.50795921512	175946.95877600822	297004.3236089688	229649.7690869447	105341.00499598215	270633.19526439894	159577.66140677483	122349.04373342718	125589.45749552532		166256.21093447498	181827.04534801847	114771.44203389472	76259.65464520935	140750.05568095835	82817.5066706039	70260.84207003456	121137.13240543046	PROT_002882
137088.7406429757	310590.9594274675	391620.08145600976	75877.67024497928	96872.71696247846	138376.8639217866	297471.5332507558	391078.40091985284	213767.33921846127	160542.47099577863	71920.479470245	101999.34740483422	194134.80439124187		76682.67545427046	233736.0901900418	84693.05311772403	186734.93486403883	67145.85415576499	197347.28930848924	PROT_002883
235307.25239306167	187994.33595820467		276450.83626578964	141785.12134766925	147338.88223682978	293694.89382801444	243057.53278965538	201675.51687561616		43053.67879683764	59328.30191181177	80162.52155743584	78996.3468415116	68216.20982114118	40641.94678265975	52849.31042834015	70703.41564438674	47622.50470587777	59764.00457457295	PROT_002884
102130.03005377034	181254.34318969172	146438.73602571807	296477.56913106615	218896.02383344088	103130.19466431702	126304.73784748318	89711.62642815459	135134.97767867375	316428.8726006275	296980.38367893215	396179.3568149607	178463.3466836195	172403.5555339348	143141.88103761213	198866.88741699714		130346.76910689921	369205.31271221954	310589.3750611177	PROT_002885
																				PROT_002886
186197.3793112346	328386.2072749082	200345.83130505463	177836.90763064966		124813.02590460426	247433.83095390603	307427.07440227637	151335.4527838364		311799.9730301482	580965.1229098217	431930.8922273054	207410.45745521234	356842.18602688925	540020.2222157244	257161.03791652116	457880.85311537224	529747.7602564766	439521.0549927393	PROT_002887
	135458.27557266652	259323.23545513034	536350.2669782902	165894.4913917312	434003.3658526064	338148.2287723506	257894.72130740387		172107.5622376041	129945.19263124793	155120.39198145253	136210.9096750504	346318.9137161282	109683.29061614955	79946.78098476927	47940.7593055119	111382.56264807595	113335.50539992539	303161.2735395481	PROT_002888
347283.871521029	220647.28078173607	313010.1357053486	351724.0909376912	230913.6032061004	313410.24862099893	230555.6263078652	279622.2061674172	246354.48394893773	186041.37006257472	574589.1403088855	544028.5247048133	806360.870694983	885995.5915372535	989679.1706078084	617999.187549955		895436.062318497	579668.3694054516	653590.6349187708	PROT_002889
542459.3811003277	406230.46570713725	451619.2696576012	508418.68866279395	425649.8127724855	483308.8587933765	405134.4088062708	492636.95904458116	422701.3297965723	723998.5786363041	165528.44748076334	157341.93101210496	152227.44148432818		221655.45348905263	158069.7392808375	164112.80168212875	212934.86012377948	123643.11088565433		PROT_002890
354126.4041874016	287962.40799846244	333686.7375294788	340625.24750377587	386621.45323023887	352191.6802027064		228452.19243051147	418161.5072507645	318030.1962719367	403980.0229331335	289225.5361921218	281384.80556113576		327507.57119185035	260881.9121895388	368648.282927225	306740.5941210228	434021.5313489062	306878.8695263278	PROT_002891
